movie_id,title,status,year,revenue,budget,budget_to_rev ,popularity,genre,production_countries,genre_raw,,,,,,,,
4777634,"Estremecer, Lejos de ti.",Released,2018,10000,10000,1,0.6,Horror,Australia,"Horror, Thriller, Mystery",,,,,,,,
4787036,Hey you!,Released,2018,5000,5000,1,0.6,Drama,"Italy, United Kingdom","Drama, Crime, Comedy",,,,,,,,
5510795,Boyzhetken: She's ALL That,Released,2018,248835,266937,0.93218624619292,0.6,Comedy,Kazakhstan,"Comedy, Romance",,,,,,,,
4949479,Karmafal Daata Shani,Released,2018,10000000,100000000,0.1,0.6,Fantasy,India,"Fantasy, Drama",,,,,,,,
4731350,Plane Tree,Released,2018,1000,200000,0.005,0.6,Family,Turkey,"Family, Drama, Mystery",,,,,,,,
4520426,After,Released,2019,69497587,14000000,4.9641133571429,155.287,Romance,United States of America,"Romance, Drama",,,,,,,,
4520025,Avengers: Endgame,Released,2019,2800000000,356000000,7.8651685393258,91.756,Action,United States of America,"Adventure, Science Fiction, Action",,,,,,,,
4520347,Star Wars: The Rise of Skywalker,Released,2019,1074144248,250000000,4.296576992,89.699,Action,United States of America,"Adventure, Action, Science Fiction",,,,,,,,
4520299,John Wick: Chapter 3 - Parabellum,Released,2019,326709727,55000000,5.9401768545455,80.825,Action,United States of America,"Action, Thriller, Crime",,,,,,,,
4520514,Ford v Ferrari,Released,2019,225508210,97600000,2.3105349385246,78.353,Drama,United States of America,"Drama, Action, History",,,,,,,,
4520409,It Chapter Two,Released,2019,473122525,79000000,5.988892721519,72.553,Horror,United States of America,"Horror, Fantasy",,,,,,,,
4520557,Fast & Furious Presents: Hobbs & Shaw,Released,2019,760098996,200000000,3.80049498,70.691,Action,United States of America,"Action, Adventure, Comedy",,,,,,,,
4520346,Frozen II,Released,2019,1450026933,150000000,9.66684622,70.221,Family,United States of America,"Family, Animation, Adventure, Comedy, Fantasy",,,,,,,,
4520318,Aladdin,Released,2019,1054304000,183000000,5.7612240437158,69.615,Action,United States of America,"Adventure, Fantasy, Romance, Family",,,,,,,,
4520091,Parasite,Released,2019,257591776,11363000,22.669345771363,64.627,Comedy,South Korea,"Comedy, Thriller, Drama",,,,,,,,
4520327,The Lion King,Released,2019,1663075401,260000000,6.39644385,63.351,Action,United States of America,"Adventure, Drama, Family",,,,,,,,
4520682,How to Train Your Dragon: The Hidden World,Released,2019,524580592,129000000,4.0665162170543,61.84,Family,United States of America,"Animation, Family, Adventure",,,,,,,,
4520343,Toy Story 4,Released,2019,1073394593,175000000,6.1336833885714,61.083,Family,United States of America,"Family, Adventure, Animation, Comedy, Fantasy",,,,,,,,
4520028,Joker,Released,2019,1074458282,55000000,19.535605127273,54.522,Horror,"Canada, United States of America","Crime, Thriller, Drama",,,,,,,,
4520744,Godzilla: King of the Monsters,Released,2019,386600138,170000000,2.2741184588235,53.983,Action,"China, Japan, United States of America","Science Fiction, Action",,,,,,,,
4521406,Annabelle Comes Home,Released,2019,231252591,30000000,7.7084197,51.386,Horror,United States of America,"Horror, Mystery, Thriller",,,,,,,,
4520127,Captain Marvel,Released,2019,1131416446,152000000,7.44352925,50.399,Action,United States of America,"Action, Adventure, Science Fiction",,,,,,,,
4520131,Spider-Man: Far From Home,Released,2019,1131927996,160000000,7.074549975,49.913,Action,United States of America,"Action, Adventure, Science Fiction",,,,,,,,
4520190,Once Upon a Time… in Hollywood,Released,2019,374251247,95000000,3.9394868105263,47.706,Comedy,"China, United Kingdom, United States of America","Comedy, Drama, Thriller",,,,,,,,
4520384,Alita: Battle Angel,Released,2019,404980543,170000000,2.3822384882353,47.667,Action,United States of America,"Action, Science Fiction, Adventure",,,,,,,,
4521269,Rambo: Last Blood,Released,2019,91490353,50000000,1.82980706,46.016,Action,"China, United States of America","Action, Thriller, Drama",,,,,,,,
4520220,1917,Released,2019,394638258,100000000,3.94638258,44.356,Action,"India, Spain, United Kingdom, United States of America","War, History, Thriller",,,,,,,,
4524582,"The Gangster, the Cop, the Devil",Released,2019,25775371,6500000,3.9654416923077,43.203,Horror,South Korea,"Crime, Action, Thriller",,,,,,,,
4521973,The Curse of La Llorona,Released,2019,122033739,9000000,13.559304333333,43.044,Horror,United States of America,"Horror, Mystery, Thriller",,,,,,,,
4521053,Dumbo,Released,2019,353284621,170000000,2.0781448294118,42.707,Family,"United Kingdom, United States of America","Family, Fantasy, Adventure",,,,,,,,
4520658,Dark Phoenix,Released,2019,252442974,200000000,1.26221487,42.341,Fantasy,United States of America,"Fantasy, Science Fiction, Action, Adventure",,,,,,,,
4521419,Angel Has Fallen,Released,2019,146661977,40000000,3.666549425,41.248,Action,United States of America,"Action, Thriller",,,,,,,,
4520700,Maleficent: Mistress of Evil,Released,2019,491730089,185000000,2.6580004810811,40.547,Family,United States of America,"Family, Fantasy, Adventure, Action",,,,,,,,
4520912,Terminator: Dark Fate,Released,2019,261119292,185000000,1.4114556324324,39.447,Action,"China, Hungary, Spain, United States of America","Science Fiction, Action",,,,,,,,
4520230,Knives Out,Released,2019,312897920,40000000,7.822448,39.064,Comedy,United States of America,"Comedy, Crime, Mystery",,,,,,,,
4520415,Jumanji: The Next Level,Released,2019,801693929,125000000,6.413551432,38.772,Action,United States of America,"Adventure, Comedy, Fantasy",,,,,,,,
4521615,The Secret Life of Pets 2,Released,2019,155152550,80000000,1.939406875,36.117,Action,United States of America,"Adventure, Animation, Comedy, Family",,,,,,,,
4520809,Zombieland: Double Tap,Released,2019,122801777,42000000,2.9238518333333,33.951,Comedy,United States of America,"Comedy, Horror",,,,,,,,
4520598,Pokémon Detective Pikachu,Released,2019,449762638,150000000,2.9984175866667,33.679,Action,"Japan, United States of America","Action, Adventure, Fantasy",,,,,,,,
4521953,Midway,Released,2019,127420861,100000000,1.27420861,33.577,Action,"Canada, Hong Kong, United States of America","Action, Drama, War, History, Adventure",,,,,,,,
4522063,The Addams Family,Released,2019,204394183,40000000,5.109854575,32.867,Family,"Canada, United States of America","Family, Animation, Comedy, Fantasy",,,,,,,,
4520361,Shazam!,Released,2019,366080049,80000000,4.5760006125,32.755,Action,United States of America,"Action, Comedy, Fantasy",,,,,,,,
4521843,Anna,Released,2019,31626978,34000000,0.93020523529412,32.6,Horror,"France, Guadaloupe, Russia, Serbia, United States of America","Thriller, Action",,,,,,,,
4520631,Midsommar,Released,2019,47969371,9000000,5.3299301111111,32.581,Horror,"Sweden, United States of America","Horror, Drama, Mystery",,,,,,,,
4523079,A Dog's Journey,Released,2019,78871079,16000000,4.9294424375,32.243,Family,"Canada, China, India, United States of America","Family, Adventure, Drama",,,,,,,,
4521581,Crawl,Released,2019,91542097,13500000,6.7808960740741,32.163,Horror,"Canada, Serbia, United States of America","Thriller, Horror, Action",,,,,,,,
4520424,Glass,Released,2019,246999039,20000000,12.34995195,31.843,Horror,United States of America,"Thriller, Drama, Science Fiction",,,,,,,,
4521446,Hellboy,Released,2019,55065289,50000000,1.10130578,30.834,Fantasy,"Bulgaria, Canada, France, Portugal, United States of America","Fantasy, Horror, Action, Adventure",,,,,,,,
4523183,The Art of Racing in the Rain,Released,2019,33766787,18000000,1.8759326111111,30.413,Drama,United States of America,"Drama, Romance, Comedy, Family",,,,,,,,
4522811,The Angry Birds Movie 2,Released,2019,147792047,65000000,2.2737238,29.899,Family,"Finland, United States of America","Animation, Comedy, Adventure, Family",,,,,,,,
4520599,The Platform,Released,2019,1090116,1203235,0.90598760840567,29.398,Drama,Spain,"Drama, Science Fiction, Thriller",,,,,,,,
4523994,Breakthrough,Released,2019,49231674,14000000,3.5165481428571,29.215,Drama,United States of America,Drama,,,,,,,,
4520794,Five Feet Apart,Released,2019,92600000,7000000,13.228571428571,29.178,Romance,United States of America,"Romance, Drama",,,,,,,,
4521583,Brightburn,Released,2019,33224654,6000000,5.5374423333333,29.142,Horror,United States of America,"Horror, Science Fiction, Thriller, Mystery",,,,,,,,
4526352,Ashfall,Released,2019,61321941,17700000,3.464516440678,27.989,Action,South Korea,"Action, Adventure, Thriller",,,,,,,,
4522305,Abominable,Released,2019,190304772,75000000,2.53739696,27.909,Family,"China, Japan, United States of America","Family, Animation, Adventure, Comedy",,,,,,,,
4523600,The Upside,Released,2019,125000000,37500000,3.3333333333333,26.948,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4521107,Ready or Not,Released,2019,57615777,6000000,9.6026295,26.743,Comedy,United States of America,"Comedy, Horror, Thriller",,,,,,,,
4521087,Doctor Sleep,Released,2019,72381712,45000000,1.6084824888889,26.029,Horror,United States of America,"Horror, Thriller, Fantasy",,,,,,,,
4520532,Us,Released,2019,256067149,20000000,12.80335745,25.853,Horror,United States of America,"Horror, Thriller, Mystery",,,,,,,,
4520699,Little Women,Released,2019,216601214,40000000,5.41503035,25.76,Drama,United States of America,"Drama, Romance",,,,,,,,
4520984,Escape Room,Released,2019,155712077,9000000,17.301341888889,25.429,Horror,United States of America,"Horror, Thriller, Mystery",,,,,,,,
4523926,A Dog's Way Home,Released,2019,17643857,18000000,0.98021427777778,25.165,Drama,"China, United States of America","Drama, Adventure, Family",,,,,,,,
4521524,Pet Sematary,Released,2019,113118226,21000000,5.3865821904762,24.949,Horror,United States of America,"Horror, Thriller",,,,,,,,
4520950,Men in Black: International,Released,2019,253890701,110000000,2.3080972818182,24.845,Comedy,"China, United States of America","Comedy, Science Fiction, Action",,,,,,,,
4529145,Balkan Line,Released,2019,4944386,3500000,1.4126817142857,24.684,Drama,"Russia, Serbia","Drama, Action, War",,,,,,,,
4522690,Dora and the Lost City of Gold,Released,2019,120597108,49000000,2.4611654693878,24.131,Action,"Australia, United States of America","Adventure, Comedy, Family, Fantasy",,,,,,,,
4525219,Father There Is Only One,Released,2019,15894372,3400000,4.6748152941176,23.985,Comedy,Spain,Comedy,,,,,,,,
4520896,Gemini Man,Released,2019,173469516,140000000,1.2390679714286,23.667,Action,"China, Colombia, Hungary, United States of America","Science Fiction, Action, Adventure, Thriller",,,,,,,,
4522718,Fighting with My Family,Released,2019,39055536,11000000,3.5505032727273,23.287,Comedy,"United Kingdom, United States of America",Comedy,,,,,,,,
4520622,The Irishman,Released,2019,968853,159000000,0.0060934150943396,23.095,Horror,United States of America,"Crime, Drama, History",,,,,,,,
4527345,White Snake,Released,2019,61631776,11936735,5.1632021654163,22.89,Romance,China,"Romance, Animation, Fantasy",,,,,,,,
4521875,Cold Pursuit,Released,2019,76419755,60000000,1.2736625833333,22.811,Action,"Canada, France, United Kingdom, United States of America","Action, Crime, Thriller",,,,,,,,
4520365,Jojo Rabbit,Released,2019,82468705,14000000,5.8906217857143,22.567,Comedy,"Czech Republic, New Zealand, United States of America","Comedy, War, Drama",,,,,,,,
4520999,Uncut Gems,Released,2019,50020902,19000000,2.6326790526316,22.206,Drama,United States of America,"Drama, Thriller, Crime",,,,,,,,
4521999,Portrait of a Lady on Fire,Released,2019,9923127,5740000,1.7287677700348,22.175,Drama,France,"Drama, Romance",,,,,,,,
4520974,The Lighthouse,Released,2019,18129854,11000000,1.6481685454545,21.971,Drama,"Brazil, Canada, United States of America","Drama, Fantasy, Thriller, Horror",,,,,,,,
4522264,Countdown,Released,2019,48021766,6500000,7.387964,21.856,Horror,United States of America,"Horror, Thriller",,,,,,,,
4532266,Brian Banks,Released,2019,4300000,10000000,0.43,21.565,Drama,United States of America,Drama,,,,,,,,
4527736,Iron Mask,Released,2019,8685794,49000000,0.17726110204082,21.565,Action,"China, Russia","Action, Adventure, Family, Fantasy",,,,,,,,
4521634,Charlie's Angels,Released,2019,73279888,48000000,1.5266643333333,21.139,Action,United States of America,"Action, Adventure, Comedy",,,,,,,,
4521752,Spies in Disguise,Released,2019,171616764,100000000,1.71616764,20.917,Family,United States of America,"Animation, Action, Adventure, Comedy, Family",,,,,,,,
4523164,What Men Want,Released,2019,69766483,20000000,3.48832415,20.88,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4521835,Scary Stories to Tell in the Dark,Released,2019,104545505,25000000,4.1818202,20.778,Horror,"Canada, Hong Kong, United States of America","Horror, Thriller",,,,,,,,
4522208,The Lego Movie 2: The Second Part,Released,2019,199603202,99000000,2.016193959596,20.581,Action,"Australia, Denmark, United States of America","Action, Adventure, Animation, Comedy, Family",,,,,,,,
4523697,The Grudge,Released,2019,42800000,10000000,4.28,19.851,Horror,"Canada, United States of America","Horror, Mystery",,,,,,,,
4523226,47 Meters Down: Uncaged,Released,2019,47582563,12000000,3.9652135833333,19.705,Horror,"United States of America, United Kingdom","Horror, Drama, Adventure",,,,,,,,
4524316,Cats,Released,2019,73515024,95000000,0.77384235789474,19.589,Fantasy,"United Kingdom, United States of America","Fantasy, Comedy, Drama",,,,,,,,
4521635,Hustlers,Released,2019,157600000,20000000,7.88,19.563,Drama,United States of America,"Drama, Comedy, Crime",,,,,,,,
4521899,The Hustle,Released,2019,97409779,21000000,4.6385609047619,19.232,Comedy,United States of America,"Comedy, Crime, Action",,,,,,,,
4522554,Good Boys,Released,2019,111037232,20000000,5.5518616,18.855,Comedy,United States of America,Comedy,,,,,,,,
4525375,Wonder Park,Released,2019,119559110,100000000,1.1955911,18.736,Comedy,"Spain, United States of America","Comedy, Animation, Adventure, Family, Fantasy",,,,,,,,
4522325,Dark Waters,Released,2019,13601384,20000000,0.6800692,18.382,Drama,United States of America,"Drama, Thriller",,,,,,,,
4522949,Pinocchio,Released,2019,17133446,12400000,1.381729516129,18.328,Drama,"Belgium, France, Italy, United Kingdom","Drama, Family, Fantasy",,,,,,,,
4522904,A Beautiful Day in the Neighborhood,Released,2019,67925733,25000000,2.71702932,18.327,Drama,"China, United States of America","Drama, History",,,,,,,,
4521447,Happy Death Day 2U,Released,2019,25327500,9000000,2.8141666666667,18.181,Comedy,United States of America,"Comedy, Horror, Science Fiction",,,,,,,,
4526569,Miss Bala,Released,2019,15200000,15000000,1.0133333333333,18.009,Action,"Mexico, United States of America",Action,,,,,,,,
4527969,Ne Zha,Released,2019,742500000,20000000,37.125,17.093,Family,China,"Animation, Fantasy, Adventure",,,,,,,,
4526658,Coma,Released,2019,2363584,4000000,0.590896,17.056,Action,Russia,"Science Fiction, Adventure, Action",,,,,,,,
4522395,Vivarium,Released,2019,487625,3947600,0.1235244199007,16.99,Action,"Belgium, Denmark, Ireland","Science Fiction, Thriller, Mystery, Horror",,,,,,,,
4521930,Richard Jewell,Released,2019,33904605,45000000,0.75343566666667,16.924,Drama,United States of America,"Drama, Crime",,,,,,,,
4521859,Booksmart,Released,2019,24849029,6000000,4.1415048333333,16.898,Comedy,United States of America,Comedy,,,,,,,,
4522381,The Wolf's Call,Released,2019,12652790,22400000,0.56485669642857,16.72,Horror,France,"Thriller, Action",,,,,,,,
4522412,21 Bridges,Released,2019,49939757,33000000,1.513325969697,16.605,Horror,United States of America,"Crime, Action, Drama",,,,,,,,
4520577,Marriage Story,Released,2019,2300000,18000000,0.12777777777778,16.594,Drama,United Kingdom,Drama,,,,,,,,
4523174,Motherless Brooklyn,Released,2019,18377736,26000000,0.706836,16.041,Drama,United States of America,"Drama, Thriller",,,,,,,,
4521637,Bombshell,Released,2019,61404394,32000000,1.9188873125,16.037,Drama,"Canada, United States of America",Drama,,,,,,,,
4522148,Ma,Released,2019,51749995,5000000,10.349999,15.987,Horror,United States of America,"Horror, Thriller",,,,,,,,
4525586,Playing with Fire,Released,2019,69412425,29900000,2.3214857859532,15.929,Family,United States of America,"Family, Comedy",,,,,,,,
4525238,The Kid Who Would Be King,Released,2019,32140970,59000000,0.54476220338983,15.841,Action,United Kingdom,"Action, Adventure, Fantasy, Family",,,,,,,,
4531769,EXIT,Released,2019,69501772,10892000,6.3809926551598,15.751,Action,South Korea,"Action, Comedy",,,,,,,,
4522452,Child's Play,Released,2019,44902237,10000000,4.4902237,15.623,Horror,"Canada, United States of America","Horror, Thriller, Science Fiction",,,,,,,,
4523714,Jexi,Released,2019,9341824,5000000,1.8683648,15.411,Comedy,"Canada, United States of America",Comedy,,,,,,,,
4524804,Black and Blue,Released,2019,22741061,12000000,1.8950884166667,15.379,Action,United States of America,"Action, Crime, Drama, Thriller",,,,,,,,
4531947,Blue Story,Released,2019,5750000,1600000,3.59375,15.362,Horror,United Kingdom,"Crime, Drama, Romance",,,,,,,,
4522998,An Officer and a Spy,Released,2019,18878646,25300000,0.74619154150198,15.354,Documentary,"France, Italy","History, Drama, Thriller",,,,,,,,
4526159,The Intruder,Released,2019,40600000,8000000,5.075,14.762,Horror,United States of America,Thriller,,,,,,,,
4524752,Missing Link,Released,2019,26565710,100000000,0.2656571,14.75,Family,United States of America,"Family, Animation, Comedy, Adventure, Fantasy",,,,,,,,
4529372,Danger Close: The Battle of Long Tan,Released,2019,2078370,23934823,0.086834567358196,14.722,Action,"Australia, United Kingdom","War, Action, Drama, History",,,,,,,,
4527340,3 from Hell,Released,2019,2295825,3000000,0.765275,14.711,Drama,United States of America,"Drama, Horror, Crime",,,,,,,,
4522137,Just Mercy,Released,2019,50401502,25000000,2.01606008,14.476,Drama,United States of America,"Drama, Crime, History",,,,,,,,
4523868,Downton Abbey,Released,2019,192199131,20000000,9.60995655,14.074,Drama,"United Kingdom, United States of America","Drama, Romance, History",,,,,,,,
4529682,We Die Young,Released,2019,143837,4000000,0.03595925,14.05,Drama,"Bulgaria, United States of America","Drama, Action, Crime, Thriller",,,,,,,,
4525295,Little,Released,2019,17399000,20000000,0.86995,13.972,Comedy,United States of America,"Comedy, Fantasy, Romance",,,,,,,,
4520990,Rocketman,Released,2019,167323950,40000000,4.18309875,13.912,Documentary,"United Kingdom, United States of America","Music, Drama, History",,,,,,,,
4527397,UglyDolls,Released,2019,32450241,45000000,0.72111646666667,13.811,Family,"Canada, China, United States of America","Family, Animation, Music",,,,,,,,
4522046,Last Christmas,Released,2019,121550750,30000000,4.0516916666667,13.789,Comedy,"United Kingdom, United States of America","Comedy, Romance",,,,,,,,
4526784,Jay and Silent Bob Reboot,Released,2019,1011305,10000000,0.1011305,13.76,Comedy,United States of America,Comedy,,,,,,,,
4522699,Shaft,Released,2019,21360215,30000000,0.71200716666667,13.675,Action,United States of America,"Action, Crime",,,,,,,,
4521338,Isn't It Romantic,Released,2019,48800000,31000000,1.5741935483871,13.625,Comedy,United States of America,"Comedy, Fantasy, Romance",,,,,,,,
4523254,Color Out of Space,Released,2019,1023510,6000000,0.170585,13.622,Horror,"Malaysia, Portugal, United States of America","Horror, Science Fiction, Mystery, Thriller",,,,,,,,
4536906,The Rising Hawk,Released,2019,1560697,2900000,0.53817137931034,13.621,Action,"Ukraine, United States of America","Action, History, Drama",,,,,,,,
4525899,Waves,Released,2019,2576990,6000000,0.42949833333333,13.519,Romance,"Canada, United States of America","Romance, Drama",,,,,,,,
4524259,The Prodigy,Released,2019,21150265,6000000,3.5250441666667,13.448,Horror,"Canada, United States of America","Horror, Thriller",,,,,,,,
4523817,Captive State,Released,2019,8808611,25000000,0.35234444,13.342,Action,United States of America,"Science Fiction, Action, Horror, Thriller",,,,,,,,
4524988,The Informer,Released,2019,2927708,60000000,0.048795133333333,13.219,Drama,"United Kingdom, United States of America","Drama, Crime, Thriller",,,,,,,,
4531075,War,Released,2019,66293455,27941858,2.3725499929174,13.168,Action,India,"Action, Thriller, Adventure",,,,,,,,
4522955,Serenity,Released,2019,14454622,25000000,0.57818488,13.057,Horror,United Kingdom,"Thriller, Mystery, Drama",,,,,,,,
4528788,Primal,Released,2019,146863,9000000,0.016318111111111,12.869,Action,United States of America,"Action, Adventure, Thriller",,,,,,,,
4528420,Iron Sky: The Coming Race,Released,2019,400900,21000000,0.019090476190476,12.85,Action,"Finland, Germany","Action, Comedy, Fantasy, Science Fiction, Adventure",,,,,,,,
4521226,Yesterday,Released,2019,88092097,26000000,3.3881575769231,12.82,Comedy,United Kingdom,"Comedy, Fantasy, Music, Romance",,,,,,,,
4523470,Stuber,Released,2019,32400000,16000000,2.025,12.751,Action,United States of America,"Action, Comedy",,,,,,,,
4523773,The First King,Released,2019,2440478,8000000,0.30505975,12.69,Documentary,"Belgium, Italy","History, Drama",,,,,,,,
4525834,A Hidden Life,Released,2019,4612788,9000000,0.512532,12.659,Drama,"Germany, United States of America","Drama, War, History",,,,,,,,
4535797,The Painted Bird,Released,2019,659535,7838798,0.084137261860811,12.592,Action,"Slovakia, Czech Republic, Ukraine","War, Drama, Thriller",,,,,,,,
4525535,Queen & Slim,Released,2019,47803176,20000000,2.3901588,12.575,Drama,"Canada, United States of America","Drama, Romance, Crime",,,,,,,,
4529789,The Kid,Released,2019,1561698,8000000,0.19521225,12.471,Action,United States of America,"Western, Drama, Action",,,,,,,,
4522593,Pain and Glory,Released,2019,37359689,10769016,3.4691831639957,12.452,Drama,Spain,Drama,,,,,,,,
4531236,Seberg,Released,2019,592565,8000000,0.074070625,12.425,Horror,"United States of America, United Kingdom","Thriller, Drama",,,,,,,,
4523902,The Good Liar,Released,2019,33856058,10000000,3.3856058,12.392,Horror,United Kingdom,Crime,,,,,,,,
4526180,Blinded by the Light,Released,2019,18144644,15000000,1.2096429333333,12.343,Drama,"United Kingdom, United States of America","Drama, Comedy",,,,,,,,
4530723,Extreme Job,Released,2019,124652206,8120000,15.351256896552,12.303,Action,South Korea,"Action, Comedy, Crime",,,,,,,,
4523788,The Professor and the Madman,Released,2019,4957273,25000000,0.19829092,12.293,Documentary,"Ireland, United States of America, France","History, Drama, Mystery, Thriller",,,,,,,,
4526685,A Madea Family Funeral,Released,2019,74747725,20000000,3.73738625,12.264,Comedy,United States of America,Comedy,,,,,,,,
4523961,The Aeronauts,Released,2019,3485251,40000000,0.087131275,12.15,Action,"United Kingdom, United States of America","Adventure, Drama, Romance",,,,,,,,
4526462,Ophelia,Released,2019,242115,12000000,0.02017625,11.992,Drama,"United Kingdom, United States of America","Drama, Romance, History",,,,,,,,
4528598,Don't Let Go,Released,2019,5300000,5000000,1.06,11.921,Action,United States of America,"Science Fiction, Thriller, Mystery, Crime",,,,,,,,
4540529,StarDog and TurboCat,Released,2019,585443,2100000,0.27878238095238,11.829,Family,United Kingdom,"Animation, Comedy, Family",,,,,,,,
4523677,Judy,Released,2019,38981322,10000000,3.8981322,11.491,Drama,"France, United Kingdom, United States of America","Drama, History, Music",,,,,,,,
4522425,Ip Man 4: The Finale,Released,2019,176345966,52000000,3.3912685769231,11.457,Action,"China, Hong Kong","Action, Drama, History",,,,,,,,
4523248,Tolkien,Released,2019,8654322,20000000,0.4327161,11.457,Action,United States of America,"War, Drama, Romance",,,,,,,,
4525644,Honey Boy,Released,2019,3400977,3500000,0.97170771428571,11.294,Drama,United States of America,Drama,,,,,,,,
4527015,The Beach Bum,Released,2019,4554065,5000000,0.910813,11.235,Comedy,"France, Switzerland, United Kingdom, United States of America",Comedy,,,,,,,,
4537903,4x4,Released,2019,1292773,3000000,0.43092433333333,11.176,Horror,"Argentina, Spain",Thriller,,,,,,,,
4523252,The Farewell,Released,2019,23076657,250300,92.19599280863,11.136,Comedy,"China, United States of America","Comedy, Drama",,,,,,,,
4520633,Ad Astra,Released,2019,127461872,87500000,1.4567071085714,11.084,Action,"Brazil, China, United States of America","Science Fiction, Drama",,,,,,,,
4529803,The Fanatic,Released,2019,3153,18000000,0.00017516666666667,11.053,Horror,United States of America,"Crime, Thriller",,,,,,,,
4532962,Astro Kid,Released,2019,3123088,5100000,0.61237019607843,10.861,Family,France,"Animation, Comedy, Adventure, Family",,,,,,,,
4537744,Valhalla,Released,2019,70821,5256817,0.013472220927607,10.481,Action,"Denmark, Iceland, Norway, Sweden","Adventure, Fantasy",,,,,,,,
4531709,Abigail,Released,2019,1940234,7000000,0.27717628571429,10.39,Action,Russia,"Adventure, Fantasy, Mystery",,,,,,,,
4530065,K-12,Released,2019,359377,6000000,0.059896166666667,10.235,Documentary,"Hungary, United States of America","Music, Horror, Fantasy",,,,,,,,
4539418,The Ash Lad: In Search of the Golden Castle,Released,2019,2996763,7300000,0.41051547945205,10.198,Fantasy,Norway,"Fantasy, Adventure",,,,,,,,
4535968,Sisters in Arms,Released,2019,540482,5600000,0.096514642857143,10.079,Action,"Belgium, France, Italy","Action, Drama, War",,,,,,,,
4526521,Black Christmas,Released,2019,18529730,5000000,3.705946,10.006,Horror,"New Zealand, United States of America","Horror, Mystery, Thriller",,,,,,,,
4527505,The Shiny Shrimps,Released,2019,4645750,3500000,1.3273571428571,9.996,Comedy,France,Comedy,,,,,,,,
4533505,Furie,Released,2019,6890000,1000000,6.89,9.753,Action,Vietnam,"Action, Drama, Thriller",,,,,,,,
4524283,La Belle Époque,Released,2019,13935410,11000000,1.2668554545455,9.625,Comedy,France,"Comedy, Drama",,,,,,,,
4532097,Never Grow Old,Released,2019,106796,12000000,0.0088996666666667,9.596,Action,"Belgium, France, Ireland, Luxembourg",Western,,,,,,,,
4528224,Don't Stop Me Now,Released,2019,5000000,8000000,0.625,9.297,Comedy,Italy,Comedy,,,,,,,,
4528741,"Live Twice, Love Once",Released,2019,368430,1450000,0.25408965517241,9.275,Comedy,Spain,"Comedy, Drama",,,,,,,,
4545291,The Watchman,Released,2019,53565,860000,0.06228488372093,9.223,Drama,Russia,"Drama, Thriller",,,,,,,,
4529517,The Best Is Yet to Come,Released,2019,7201952,13000000,0.55399630769231,9.194,Comedy,"Belgium, France","Comedy, Drama",,,,,,,,
4524950,Late Night,Released,2019,22384741,4000000,5.59618525,9.15,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4536011,The Jesus Rolls,Released,2019,64648,4500000,0.014366222222222,9.137,Comedy,United States of America,"Comedy, Crime, Drama",,,,,,,,
4529796,The Head Hunter,Released,2019,44652,30000,1.4884,9.126,Horror,United States of America,"Horror, Fantasy",,,,,,,,
4531587,VFW,Released,2019,23101,1000000,0.023101,9.077,Action,United States of America,"Action, Horror",,,,,,,,
4530821,Only the Animals,Released,2019,878668,5000000,0.1757336,9.038,Drama,"France, Germany","Drama, Crime",,,,,,,,
4527285,The Personal History of David Copperfield,Released,2019,11620337,15600000,0.7448933974359,8.994,Comedy,"United Kingdom, United States of America",Comedy,,,,,,,,
4528152,Monos,Released,2019,1929915,1800000,1.072175,8.91,Drama,"Argentina, Colombia, Denmark, France, Germany, Netherlands, Sweden, Switzerland, United States of America, Uruguay","Drama, Adventure",,,,,,,,
4536972,The Boat,Released,2019,98559,5000000,0.0197118,8.744,Horror,"Malta, United Kingdom","Thriller, Mystery, Horror",,,,,,,,
4562069,Maharshi,Released,2019,34000000,12000000,2.8333333333333,8.557,Drama,India,"Drama, Action",,,,,,,,
4523465,Serial (Bad) Weddings 2,Released,2019,87761857,18500000,4.7438841621622,8.486,Comedy,France,Comedy,,,,,,,,
4536833,Synonyms,Released,2019,242483,2500000,0.0969932,8.387,Comedy,"Germany, France, Israel","Comedy, Drama",,,,,,,,
4526008,The Sun Is Also a Star,Released,2019,6800000,9000000,0.75555555555556,8.372,Romance,United States of America,"Romance, Drama",,,,,,,,
4529365,A Good Doctor,Released,2019,6294941,6837995,0.92058286091171,8.312,Comedy,France,Comedy,,,,,,,,
4537444,The Ninth,Released,2019,958558,7000000,0.13693685714286,8.28,Horror,Russia,"Mystery, Thriller, Crime, Horror",,,,,,,,
4526771,The Goddess of Fortune,Released,2019,8277796,4000000,2.069449,8.23,Drama,Italy,Drama,,,,,,,,
4537027,Chhichhore,Released,2019,29353057,6825000,4.3008142124542,8.206,Romance,India,"Romance, Comedy, Drama",,,,,,,,
4542974,Spy Cat,Released,2019,3882729,9000000,0.43141433333333,8.201,Family,"Germany, Belgium","Animation, Adventure, Comedy, Family",,,,,,,,
4536580,Kabir Singh,Released,2019,55478164,8751000,6.3396370700491,8.157,Drama,India,"Drama, Romance",,,,,,,,
4541177,Leaving Afghanistan,Released,2019,731827,4302540,0.17009185271956,7.931,Drama,Russia,"Drama, Action, War",,,,,,,,
